System, ManagementID, LastUpdate, Current OS, Status, Blueprint Failed IDs, Blueprint Failed Reason, Software Update Failures
MBP-KJQ4036WYW, 31f821ef-8a33-4ed4-a1cf-8a35ac057bd7, 2025-11-16T14:59:47.049, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x67cf60ed0 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-16T08:59:33-06:00
MBP-HYD4XVDF99, 7b5eaea0-a75e-4ed7-a68e-3befc04a2739, 2025-11-10T22:16:27.74, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-10T17:16:21-05:00
MBP-N27K9C3VKJ, 3a05d830-2c1d-4f8f-96e6-5127968be18a, 2025-11-07T11:17:16.377, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-29T23:40:08-04:00
MBP-C02YK0F9JHCF, f280a985-60d3-41c5-b036-a84f5cddb21e, 2025-09-29T22:53:51.938, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-09-29T18:48:16-04:00
MBP-DM41KVWR4D, 19df26e8-92cb-4be8-9235-ce4b76094fb1, 2026-01-17T14:01:43.84, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-17T19:31:36+05:30
MBP-G7N922514R, 1667abe8-29a7-4b51-8825-b74de01f35a0, 2025-11-18T16:57:04.724, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-18T22:26:58+05:30
MAC-DWKY93QQYJ, 8e1f0012-27cc-470c-8be5-b63f5f9e43ad, 2026-01-23T11:30:45.976, macOS 15.7.2, success, , , count:1 reason:Error Domain=SUMacControllerError Code=7701 "[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object" UserInfo={SUMacControllerErrorLocalizedTitle=Unable to download software update; NSLocalizedDescription=Try again or contact Apple support for assistance.; NSDebugDescription=[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object} timestamp:2025-11-25T12:10:23+05:30
MBP-QJT2X40MD2, b7dab019-2bd2-4a1e-92e9-1d25a2d55277, 2025-11-25T05:59:35.143, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7740 "[SUMacControllerErrorPrepareFailed=7740] Failed to perform Prepare operation: [MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_PERSONALIZATION_FAILURE(2)_1_PersonalizationErrorDomain(Personalization):kAMAuthInstallErrorServerNotReachable(11)|NetworkRequired|]" UserInfo={SUMacControllerErrorIndicationsSummary=|NetworkRequired|; SUMacControllerErrorIndicationsMask=1; NSLocalizedDescription=Failed to prepare the software update. Please try again.; SUMacControllerErrorIndicationsDescription=-> Network access is required.; NSDebugDescription=[SUMacControllerErrorPrepareFailed=7740] Failed to perform Prepare operation: [MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_PERSONALIZATION_FAILURE(2)_1_PersonalizationErrorDomain(Personalization):kAMAuthInstallErrorServerNotReachable(11)|NetworkRequired|]; NSUnderlyingError=0x5e804e430 {Error Domain=MobileSoftwareUpdateErrorDomain Code=2 "Could not personalize boot/firmware bundle." UserInfo={NSUnderlyingError=0x5e804e490 {Error Domain=PersonalizationErrorDomain Code=11 "AMAuthInstallBundlePersonalize() failed: Server not reachable" UserInfo={NSLocalizedDescription=AMAuthInstallBundlePersonalize() failed: Server not reachable}}; NSLocalizedDescription=Could not personalize boot/firmware bundle.; target_update=25B78}}} timestamp:2025-11-10T20:39:37+05:30
MBP-YDWH02HW6J, 6ec093f3-1ebc-424e-a7d4-078d64062e59, 2026-01-23T09:25:30.871, macOS 15.7.3, success, , , count:10 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-22T05:35:17+05:30
MBP-HLH24CKY94, 7e37ac41-31b1-4565-a125-38b9e267ef54, 2025-11-04T20:55:50.307, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-04T10:01:03-05:00
MBP-MR65M60RDH, fafc6772-226f-4a7a-afc4-9ba6c33673ff, 2025-11-10T14:01:23.421, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-04T09:05:25-05:00
MBP-QN93YYCVYJ, cc298724-22d9-4225-98eb-97d564de1ad3, 2025-11-09T20:56:52.905, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-05T12:42:09-05:00
MBP-K33FXWCMVM, 6ed22c02-4fef-4a55-892b-1f0c88817e4f, 2026-01-23T15:40:24.77, macOS 15.7.2, success, , , count:28 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-23T20:54:38+05:30
MBP-F5444FLQ0M, 1e69b239-b0b4-457b-9f58-1bab6943d6ef, 2025-10-14T19:55:47.432, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7705 "[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]" UserInfo={SUMacControllerErrorIndicationsSummary=|NetworkRequired|; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]; NSLocalizedDescription=macOS installer could not be downloaded. Make sure you’re connected to the internet and try again; or contact Apple support for assistance.; SUMacControllerErrorIndicationsMask=1; NSUnderlyingError=0xac9c9e760 {Error Domain=SUCoreError Code=8700 "[kSUCoreErrorAssetDownloadFailed] failed to download asset" UserInfo={NSLocalizedDescription=[kSUCoreErrorAssetDownloadFailed] failed to download asset; NSUnderlyingError=0xac9c9dbf0 {Error Domain=com.apple.MobileAssetError.Download Code=53 "Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain cd4286189eb0032a695cfb20c42b2bea69cb3027)" UserInfo={NSLocalizedDescription=Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain cd4286189eb0032a695cfb20c42b2bea69cb3027); checkTimeoutConditions=true}}}}; SUMacControllerErrorIndicationsDescription=-> Network access is required.} timestamp:2025-10-06T04:53:23-04:00
MAC-MGHDHG66Y5, 9d51e311-7c9b-49cb-8ad3-6555a0bcbc00, 2025-01-30T10:32:00.165, macOS 14.8.2, fail, 368d14b3-6059-4ec2-8cc5-be8bdd44b20c, Error.MissingConfigurations, count:0 reason:Error Domain=SUMacControllerError Code=7705 "[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]" UserInfo={SUMacControllerErrorIndicationsSummary=|NetworkRequired|; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]; NSLocalizedDescription=macOS installer could not be downloaded. Make sure you’re connected to the internet and try again; or contact Apple support for assistance.; SUMacControllerErrorIndicationsMask=1; NSUnderlyingError=0x15bc0aad0 {Error Domain=SUCoreError Code=8700 "[kSUCoreErrorAssetDownloadFailed] failed to download asset" UserInfo={NSLocalizedDescription=[kSUCoreErrorAssetDownloadFailed] failed to download asset; NSUnderlyingError=0x15bcb3980 {Error Domain=com.apple.MobileAssetError.Download Code=53 "Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain 0ded4281a26f49bb138f8763fcddf7f18decd17c)" UserInfo={NSLocalizedDescription=Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain 0ded4281a26f49bb138f8763fcddf7f18decd17c); checkTimeoutConditions=true}}}}; SUMacControllerErrorIndicationsDescription=-> Network access is required.} timestamp:2025-01-26T03:52:24-05:00
MBP-G9G9RQ0QDT, 8aa455a0-638a-47a9-9d89-7292f98f3619, 2025-10-11T08:52:35.248, macOS 15.7.1, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7748 "[SUMacControllerErrorCommitStashFailed=7748] Failed to commit stash: [MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_BOOTPOLICY_FAILURE(43)_1_MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_BOOTPOLICY_FAILURE(43)_2_com.apple.bootpolicy:7]" UserInfo={NSLocalizedDescription=Failed to save user credentials for software update.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashFailed=7748] Failed to commit stash: [MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_BOOTPOLICY_FAILURE(43)_1_MobileSoftwareUpdateErrorDomain(MSU):MSU_ERR_BOOTPOLICY_FAILURE(43)_2_com.apple.bootpolicy:7]; NSUnderlyingError=0x56b4d8960 {Error Domain=MobileSoftwareUpdateErrorDomain Code=43 "Failed to create local BootPolicy for SFR" UserInfo={NSUnderlyingError=0x56b4d9740 {Error Domain=MobileSoftwareUpdateErrorDomain Code=43 "Failed to create paired recoveryOS local boot policy: ACM (7) (7)" UserInfo={NSUnderlyingError=0x56b4d9dd0 {Error Domain=com.apple.bootpolicy Code=7 "(null)"}; NSLocalizedDescription=Failed to create paired recoveryOS local boot policy: ACM (7) (7); target_update=25A362}}; NSLocalizedDescription=Failed to create local BootPolicy for SFR; target_update=25A362}}} timestamp:2025-10-11T04:52:29-04:00
